,timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,sma_5,sma_20,return,future_return,target,overall_sentiment_score,ticker_sentiment,ticker_relevance,topic_Economy - Monetary,topic_Technology,topic_Financial Markets,topic_Manufacturing,topic_Economy - Fiscal,topic_Energy & Transportation,topic_Finance,topic_Life Sciences,topic_IPO,topic_Earnings,topic_Retail & Wholesale,topic_Mergers & Acquisitions,topic_Real Estate & Construction,topic_Blockchain,topic_Economy - Macro
0,2021-04-25,56150.01,57526.81,46930.0,49066.77,29929354690.661884,58.75680086093424,9866.235750791944,9968.892373667164,55839.77,43882.5955,4.99485754709028,0.15308609064749934,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-02,49066.76,58458.07,48753.44,56578.21,21707164512.768623,64.11728354106401,9603.24512998711,9895.762924931154,55999.886,45752.7565,6.0162514819168935,0.029386401584638344,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-05-09,56578.21,59500.0,52900.0,58240.84,28725771451.786324,65.19559172148624,9420.391109356693,9800.688561816263,56007.652,47492.0225,4.609017444139364,-0.20276733646011968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-05-16,58240.83,59500.0,43825.39,46431.5,35228801446.48219,53.01037722282721,8227.718915308855,9486.094632514782,53293.46599999999,48499.5145,3.8416579770594366,-0.2536263097250788,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2021-05-23,46426.83,46686.0,30000.0,34655.25,53866174537.68215,44.14898865988579,6260.11000070945,8840.897706153715,48994.513999999996,48582.2745,2.0095744680851064,0.028452254708882352,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2021-05-30,34681.44,40841.0,33379.0,35641.27,29203522868.25162,44.97833889838741,4725.852645958235,8017.888694114619,46309.414,48456.837,2.7385019462803544,0.004350013341275494,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2021-06-06,35641.26,39476.0,34153.84,35796.31,19486187883.418457,45.116343221409394,3482.3111555297073,7110.773186397637,42153.034,48455.222,3.370739158411671,0.09007241249167874,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2021-06-13,35796.31,39380.0,31000.0,39020.57,24888579254.611988,48.035368299406215,2725.5479803446215,6233.728145187034,38308.979999999996,48793.2555,3.6068334090895675,-0.08765658728204118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2021-06-20,39020.56,41330.0,33336.0,35600.16,23170552929.9574,45.28385884317504,1828.7287635432658,5352.728268858281,36142.712,48918.6145,4.225320379685337,-0.025275729097846922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2021-06-27,35600.17,35750.0,28805.0,34700.34,29582225083.09104,44.56071581879633,1033.4718983736093,4488.876994761346,36151.729999999996,48713.846999999994,3.944477058991165,0.016892341688871326,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2021-07-04,34702.49,36600.0,32699.0,35286.51,16063893736.163574,45.17491987118316,445.38994533899677,3680.179584876877,36080.778000000006,48049.282999999996,3.223400359066428,-0.029119343341123982,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2021-07-11,35288.13,35293.78,32077.0,34258.99,12142509770.888033,44.24946662490708,-102.40109986292373,2923.6634479289173,35773.314,46891.804,2.8988178017120703,-0.07240230958355742,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2021-07-18,34259.0,34678.43,31020.0,31778.56,9889122842.33198,42.012023195041834,-728.2842139115746,2193.273915560819,34324.912,46223.949,2.3738783310330187,0.11336133544125326,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2021-07-25,31778.57,35398.0,29278.0,35381.02,12281627047.304798,46.26196225655742,-922.973215358099,1570.0244893770355,34281.083999999995,45444.4125,2.6630068713046158,0.12618121241275704,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2021-08-01,35381.02,42599.0,35205.78,39845.44,22398899801.82215,51.049903977813074,-708.8530516440369,1114.248981172821,35310.10400000001,44488.269,3.5906418532416415,0.09910619634266804,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
